hotel_id,place_id,display_name,formatted_address
pun138,ChIJAQDEiH_AwjsRaSvX0xLEB5o,Hotel Centro,"1202/34, Shirole Road, off Apte Road, opposite Darode Jog Office, Shivajinagar, Pune, Maharashtra 411004, India"
pun139,ChIJP0mPLbHBwjsRqzKPLUNTYec,The Grand Tulip,"Swargate square, 1010, beside Natraj Hotel, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411002, India"
pun140,ChIJE26Z1B3BwjsRZQMdm_BwNZI,Park Ornate Hotel,"Park Ornate, Nagar Rd, Mahindra Society, Shastri Nagar Junction, Pune, Maharashtra 411001, India"
pun141,ChIJpa4K9G7BwjsR4O0O0l5Dr-4,Zostel Pune (Viman Nagar),"Row House no. 5, Island Breeze Apartment, West Ave, near Viman Nagar, Rajiv Nagar North, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014, India"
pun142,ChIJie-Fux7BwjsR1NN1CFjmz8o,FabExpress Golden Leaf,"Golden Leaf Airport Hotel, Lane No 1, Rajiv Nagar North, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014, India"
pun143,ChIJdddLBlDBwjsRrX4iQ1DWuy8,Airport Stay - By AAI Hospitality,"New Airport Rd, opp. Symbiosis International School, Survey Number 235, Sanjay Park, Pune, Maharashtra 411032, India"
pun144,ChIJw7vRwLXBwjsR_6g1K2bje0E,Hotel Diamond Residency (Ddpk Inn) Pune,"Lane Number 4, Survey Number 235, Sanjay Park, Survey Number 235, Viman Nagar, Pune, Maharashtra 411024, India"
pun145,ChIJ1_vlJy7BwjsRaKrP4lUVxeI,FabHotel Galaxy Airport Inn,"Survey No 235, Lane Number 1, Survey Number 235, Puru Society, Sanjay Park, Pune, Maharashtra 411032, India"
pun146,ChIJi-46uEfBwjsRv6baTLvqzFU,Hotel Ivy Studios Viman Nagar,"Hotel IVY Studios, 48 & 49, near Symbiosis College, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India"
pun147,ChIJ_eQHzzjBwjsRKjfQMAi5g8I,Treebo Blossom - Viman Nagar,"Anand Residency Rd, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India"
pun148,ChIJ44ekWa_BwjsRA6iiNbsAIjQ,"Magnus Calypso Suites, Viman Nagar","New Airport Rd, opp. Dr. Lal Pathlabs, behind Symbiosis International School, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India"
pun149,ChIJuVu1MWnBwjsR6yjDPi39XSo,DatsunG Studios,"Neelayam Apartment, S. No. 230B/4/2, Plot No 10, Airport Rd, near ACOHI, near ROHAN MITHILA, Survey Number 235, Viman Nagar, Pune, Maharashtra 411032, India"
pun150,ChIJzVefESrBwjsRiVYoZ13xniM,Habitat Inn Hospitality Services,"Road No: 13, Landmark 13F, Vidyanagar, Tingre Nagar, Pune, Maharashtra 411032, India"
