hotel_id,place_id,display_name,formatted_address
hyd045,ChIJzW9X7s69yzsR1_ySg1yiC0w,Hotel Rainbow Tower,"1,8-27/2, International Airport Road Opposite:, Rajiv Gandhi International Airport, Police station, Shamshabad, Hyderabad, Telangana 501218, India"
hyd046,ChIJNab-QPeZyzsRAISjTT2XE6A,Courtyard Hyderabad,"1-3-1024, Lower Tank Bund Rd, Bhagyalaxmi Nagar, Kavadiguda, Hyderabad, Telangana 500080, India"
hyd047,ChIJcRUqXV2XyzsRD4ofGObdKcI,The Central Court Hotel,"6-1-71, Lakdikapul Rd, beside HDFC Bank, Saifabad, Khairtabad, Hyderabad, Telangana 500004, India"
hyd048,ChIJBwAAwEySyzsRzlcntGSjuIY,Oak Business Hotel,"Kondapur, Raja Rajeshwara Nagar, Hyderabad, Telangana 500084, India"
hyd049,ChIJK_8HBOqUyzsRdzZsBXiWEUQ,The Golkonda Resorts & Spa,"Sagar Mahal Complex, near Osman Sagar Lake, Gandipet, Telangana 500075, India"
hyd050,ChIJ7cmDqGmTyzsR_rShQIIHbic,"Hotel Deccan Serai Grande, Gachibowli, Hyderabad | Hotels in Gachibowli","Sy no 18 & 19, 42, 44, Plot No: 25, Behind Vyshnavi Cynosure, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032, India"
hyd051,ChIJBRuKXV2XyzsR0fk4akUZK48,Best Western Ashoka ( Hotel & AC Banquets),"Metro Station 6-1, 70, Lakdikapul Rd, near to Lakdikapul, Ambedkar Colony, Khairtabad, Hyderabad, Telangana 500004, India"
hyd052,ChIJQwAAAGmXyzsRc15mf6yykN0,Hotel Abode,"Lakdikapul Rd, Saifabad, Lakdikapul, Hyderabad, Telangana 500004, India"
hyd053,ChIJE-Ffr8-RyzsRxlAl9Cix1EQ,RCC Hotels Pride - Kukatpally,"PHASE 1 & 2, Rcc Pride, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India"
hyd054,ChIJ9fDsFoOTyzsRBSsMfvl2baA,Le Meridien Hyderabad,"Plot No: 25, 132, Gachibowli - Miyapur Rd, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana 500032, India"
hyd055,ChIJtdmHAAiayzsRpUIh8jepJM4,"Manasarovar The Fern, Hyderabad","U.S. Consulate Chiraan Fort Club, Chiran Fort Club Ln, Patigadda, Begumpet, Secunderabad, Hyderabad, Telangana 500003, India"
hyd056,ChIJD5uFYWrpyzsRxkxFJbLFi0g,Pragati Resorts,"Proddutur Village, Chilukuru Balaji Temple Road, Shankarpally Mandal, Ranga Reddy District, Hyderabad, Telangana 501203, India"
hyd057,ChIJKbNyt6iDyzsRABsSBSUYKi4,Leonia Holistic Destination,"Bommaraspet, Shamirpet, Hyderabad, Secunderabad, Telangana 500078, India"
