hotel_id,place_id,display_name,formatted_address
luc054,ChIJUyKqfPrimzkRyFRcTbRMyWc,Hotel Lineage,"1, CP-73, opposite Max Hospital, opposite Hahnemann Chauraha Road, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc055,ChIJhQvxoLDimzkRQga6wwLsYKg,DCorbiz Hotel & Restaurant,"TC-58 V/E/A, Mandi Parishad Rd, behind Wave Mall, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc056,ChIJazBHO47jmzkRQlWQw53-vqA,All Seasons,"1/353 B, Vinamra Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc057,ChIJLaPJbwDjmzkRbPQ4Nd5CAvU,Hotel lucknow,"2/355, Bara Bharwara, Sadar Bazaar, Gomti Nagar, Lucknow, Thasemau, Uttar Pradesh 227105, India"
luc058,ChIJRUdFwE7kDDkRQWOgY5zypvs,Resto - Hotel in Lucknow,"Guru Govind, Rajeshwar Singh Marg, Lalkuan, Lucknow, Uttar Pradesh 226001, India"
luc059,ChIJKV4wVzDjmzkRKbxds2iX37I,Hotel Amanda - Rooms & Banquet,"Plot No, CP 120, हह्नेमन्न मार्ग, विराज खांद-4, विराज खांद, गोमती नगर, लखनऊ, उत्तर प्रदेश 226010, India"
luc060,ChIJTcvuXzX8mzkRWJzJogPPfO8,Hotel Shelter Charbagh Lucknow,"Building No. 76/279, Bus Stand, 43, Kanpur - Lucknow Rd, near Sudarshan Cinema, Blunt Square, Cash and Pay Colony, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc061,ChIJFbbDaSX_mzkRkv2TTQrOzY8,The Lillivillas-Best banquet in Alambagh Lucknow-Banquet in Alambagh Lucknow-Best hotel in Lucknow,"A-22, Sindhu Nagar, Gopal Nagar, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226023, India"
luc062,ChIJ4-ujttf9mzkRwCcdGrEYjTo,"The Heritage Hotel, Lucknow","14, AP Sen Rd, beside Labour Court Office, Cash and Pay Colony, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc063,ChIJ5-bYcOP_mzkRCplZfigvF6o,HOTEL A PALACE,"182 Vijay Nagar, Kanpur Rd, near Technical School, Krishna Nagar Colony, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226023, India"
luc064,ChIJYZYYI1X8mzkRoVstuPA1nBs,Hotel Deep Palace,"Opp Irrigation Office Burlington Chauraha, Cantonment Rd, Murli Nagar, Udaiganj, Husainganj, Lucknow, Uttar Pradesh 226001, India"
luc065,ChIJI1sNkxT9mzkRHHAD-2R6KZw,Hotel Vills,"26/103, Gokhale Vihar Marg, Block I, Gokhale Vihar, Butler Colony, Lucknow, Uttar Pradesh 226001, India"
luc066,ChIJ7XT_JXD9mzkR72YI9RUzxRs,Hotel D Silver Leaf,"Opposite Flyover Pillar No.34 LALKUAN road, 82/16, Guru Govind Singh Marg, 226001, Lalkuan, Lucknow, Uttar Pradesh 226001, India"
luc067,ChIJoXKKJxX9mzkR8ZICFADOf50,Skyotel,"68/3 bWazir, Wazir Hasan Road, Butler Colony, Lucknow, Uttar Pradesh 226001, India"
luc068,ChIJc8RAk11fmTkRdKBeQXaGTNA,Golden Blossom Imperial Resorts,"NH-28, Faizabad Rd, Chinhat, Lucknow, Anora Kala, Uttar Pradesh 226028, India"
luc069,ChIJT8bwEaT9mzkRiAL3bM31qz8,The Maple Leaf,"2, China Bazar Road, opposite Family Court, DM Compound Colony, Kaiserbagh Officer's Colony, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc070,ChIJ1UIl1Er8mzkRZYQeeuJiH60,Roop Guest House,"M.L.D. Road, near Digamber Jain Temple, Cash and Pay Colony, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc071,ChIJea-hUr35mzkRiVz_o19BZmQ,Hotel BlueArk,"Kanpur Rd, Sarojini Nagar, Lucknow, Uttar Pradesh 226008, India"
luc072,ChIJb73beur7mzkRbqG_HP9jSwU,Hotel Crossroad - Lucknow,"C/18, Amar Shaheed Path, near Skoda Showroom, Transport Nagar, Lucknow, Uttar Pradesh 226012, India"
luc073,ChIJcZHhIVvjmzkRktSt67hIMw8,Hotel Millenia Regency Lucknow,"Plot no.30, Pooja Complex, Ayodhya Marg, Gomti Nagar, Lucknow, Uttar Pradesh 226028, India"
luc074,ChIJ35ysLob9mzkRlu7IJRpcvYQ,Hotel Ganga Maiya - Hotel in Lucknow,"62/9, Station Road near Hussainganj Chauraha, Udaiganj, Husainganj, Lucknow, Uttar Pradesh 226001, India"
luc075,ChIJh-yWi8r9mzkRhyZ8u1O9iYs,Hotel Radical palace,"Aishbagh Rd, opposite Hanuman Gadi Mandir, Arya Nagar, Naka Hindola, Chauraha, Lucknow, Uttar Pradesh 226004, India"
luc076,ChIJ3YJsYwH9mzkR4nyx4iopazQ,Hotel Silver Bliss,"Ward, 4/970, Rafi Ahmed Kidwai Nagar, Sec-4, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc077,ChIJXakip1j5mzkRQZHdVE_-XHw,"Ramada Encore by Wyndham, Lucknow Airport","TERMINAL 3, CCS AIRPORT, Badali Kheda, Amausi, Lucknow, Uttar Pradesh 226009, India"
luc078,ChIJpayPmE_jmzkRRrfr_jhORQ0,VintClub Resort,"Plot no 2, IT Park-3, Sushant Golf City Amar Shaheed Path, Lucknow - Sultanpur Rd, Golf City, Lucknow, Ahmamau, Uttar Pradesh 226030, India"
luc079,ChIJ9eXcTvfimzkRGru8fuFGBU4,The Grand JBR,"CF-129, Viraj Khand Rd, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc080,ChIJf-LrWYf_mzkR2ri6d97aH_U,Hotel Moments,"3A, Near, Hospital, near Near, Sindhu Nagar, Krishna Nagar Village, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226023, India"
luc081,ChIJ_____wr9mzkR6N_1L_-nwtk,Hotel Levana,"72, Mahatma Gandhi Marg, adjacent to Tej Kr Plaza, Sushanpura, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc082,ChIJgcMZSADjmzkRXKNGlsZM-Ok,Hotel The Royal Legacy,"Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc083,ChIJ56nQQL3imzkR6n6g_3-uBI4,Hotel Awadh International,"V2F5+H8C, Bahraich - Lucknow Rd, near Deepak Jewellers, Ismailganj, Kamta, Lucknow, Uttar Pradesh 226016, India"
luc084,ChIJ-5Rh-6r7mzkRnIUA_74RTRE,Shri Tirupati Residency,"Ibrahimpur Rd, opposite to Grand JVR Resort, Nilmatha, Lucknow, Uttar Pradesh 226002, India"
luc085,ChIJqy5CSq39mzkRKgehaGzqSxc,Hotel Saubhagya Inn,"Vikas Deep 31A, Station Road Charbagh, Husainganj, Lucknow, Uttar Pradesh 226001, India"
