hotel_id,place_id,display_name,formatted_address
ahm150,ChIJhfsMFPiEXjkR2JRXgqbZudw,The Fern Residency Ellisbridge Ahmedabad,"Purshottam Mavlankar Marg, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm151,ChIJX8IZrLGEXjkRmB9W6ErMuq4,The Park Residency Hotel - Ahmedabad,"542, 13, Sunrise Park Road, Sunrise Park, Vastrapur, Ahmedabad, Gujarat 380054, India"
ahm152,ChIJl8dCkfCEXjkRVc8AWPIiJTw,UTELIAA HOMESTAY & HOTEL - Cozy Heritage Stay in Ahmedabad-,"Bungalow No. 9, Gandhi Bagh Society, Law Garden, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm153,ChIJS-doM1iEXjkROye_It7sLig,Hotel Golden Plaza,"opp. Town Hall, nr. Riverfront Road, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm154,ChIJEdp9cd2EXjkR4t_NAxspfZA,Krios - Hotels Near SG Highway - Hotels Near Navrangpura Ahmedabad,"2, Devang Park, Panjrapole, Panjrapole char rasta, near Chimanlal Girdharlal Road, near Navrangpura, Gulbai Tekra, Ahmedabad, Gujarat 380015, India"
ahm155,ChIJtyZ14ZCDXjkRCFeElpoON0c,Hotel Karnavati,"4Th Floor, Urja Avenue, Visat - Tapovan Main Road, nr. Tanishq Jewellers, Rangjyot Society, Parvati Nagar, Motera, Ahmedabad, Gujarat 380005, India"
ahm156,ChIJAZAojFiBXjkRJV5ElLAeTAk,Comfort Inn Sunset,"Airport Circle, Ahmedabad Airport Exit Rd, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm157,ChIJRXVtMliBXjkRmPuG-67fMvM,Pristine Residency,"3JJ9+25M, Ahmedabad Airport Exit Rd, Next to S.V.P. International, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm158,ChIJ5dMgFn2BXjkR-MdpY4dmiMA,Hotel Airport Plaza,"Om Travel House, Airport Cir, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm159,ChIJkXUJWEOBXjkRoxGBKptGB0Q,Hotel Ashray Inn Express,"Airport Rd, near Indira Bridge Circle, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm160,ChIJfzluewSHXjkR7Lyymh1Zh68,Collection O Ahmedabad Airport Formerly Hotel Runway Inn,"Krishna Complex, G/20, opp. G Traffic Police Station, Sindhi Ambawadi, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm161,ChIJXT8EckSBXjkRyvm12hvwNnA,Collection O Airport Road formerly Hotel Kyra,"Gandhinagar Road, Indira Bridge Circle, Airport Rd, Samrath Nagar, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
