hotel_name,hotel_id,rating,rating_description,review_count,star_rating,location,nearest_landmark,Distance_to_Landmark(in_km),price_per_night,tax,city,state,price_range,latitude,longitude,hotel_type,room_types,data_quality_score,star_rating_clean,has_coordinates,amenity_free_wifi,amenity_air_conditioning,amenity_24_7_front_desk,amenity_spa,amenity_pool,amenity_gym,amenity_restaurant,amenity_room_service,amenity_business_center,amenity_meeting_rooms,amenity_bar,amenity_swimming_pool,amenity_parking,amenity_travel_desk,amenity_airport_shuttle,amenity_conference_hall,amenity_valet_parking,total_amenities_count
Candolim 3br Beachfront Villa Heart with private pool,3837,3.5,Unknown,265.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5282519,73.7611123,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Assagao 5br Luxury Villa Royal with private pool,2292,4.7,Unknown,311.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6016109,73.7934101,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anjuna Area 4br Villa Sesam1 with private pool,3655,4.2,Unknown,313.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5700593,73.7718349,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Candolim 3br Beach Villa Vino,937,4.1,Unknown,285.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.525896,73.7618855,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Candolim 5br Luxury Villa Candolim,4305,4.5,Unknown,345.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5260752,73.7618616,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Baga Area 4br Villa Smile with private pool,2361,3.7,Unknown,278.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5720278,73.7575495,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vagator 5br Luxury Villa Turtle with private pool,3508,4.1,Unknown,93.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6044495,73.7523977,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Vagator 3br Luxury Villa Aroma with private pool,202,4.7,Unknown,55.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5939001,73.7507187,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim 3br Villa Son with private pool,3209,3.7,Unknown,129.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5133041,73.7866263,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Candolim Beachfront 5br Villa Siya,1333,3.6,Unknown,485.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5258218,73.7619057,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Calangute Area 7br Luxury Villa Dina with private pool,3017,4.7,Unknown,277.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5562426,73.7766575,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Baga Area 3br Luxury Villa Madore with private pool,3503,4.5,Unknown,288.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5707198,73.7578393,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Baga Area 3br Villa Saliya with private pool,2709,3.4,Unknown,50.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.570699,73.7578403,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Baga Area 3br Villa Chapoli with private pool,1935,3.5,Unknown,337.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5706721,73.7578426,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Baga Area 3br Luxury Villa Zu with private pool,936,4.0,Unknown,436.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5707521,73.7578375,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna Area 5br Luxury Villa Panch with private pool,2419,4.5,Unknown,257.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5646028,73.7646481,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna 5br Luxury Villa Orchid with private pool,567,4.2,Unknown,397.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5879405,73.756802,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim 4br Villa Grove with private pool,1855,3.3,Unknown,140.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5153038,73.7759901,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Anjuna 3br Luxury Villa Sara with private pool,4144,4.1,Unknown,339.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6001672,73.7474326,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim Area 3br Luxury Villa Seal with private pool,2873,4.7,Unknown,54.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5217059,73.7954848,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Assagao Area 3br Luxury Villa Allut with private pool,3031,4.1,Unknown,422.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6054926,73.7583708,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim Area 4br Luxury Villa River View wirh private pool,1206,4.2,Unknown,258.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.520556,73.7917807,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Baga Area 5br Luxury Villa Flora with private pool,2468,4.3,Unknown,102.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5724981,73.7570814,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim Area 4br Luxury Villa Hummus with private pool,1646,4.0,Unknown,446.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5055428,73.7893776,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim Area 6br Luxry Villa Mits with private pool,3418,3.7,Unknown,32.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.514117,73.7866973,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Candolim Area 11br Luxury Villa Majestic Grande with private pools,3477,4.2,Unknown,410.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5297667,73.8008062,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna 4br Luxury Villa Oozy with private pool,3718,4.2,Unknown,457.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5843283,73.7580402,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Assagao Area 6br Luxury Villa Prana with private pool,2862,4.4,Unknown,259.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5747395,73.7741932,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim Area 3br Luxury Villa Sonos with private pool,1793,4.6,Unknown,78.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5129293,73.7859387,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Calangute 5br Luxury Villa Tum with private pool,1431,4.7,Unknown,287.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5292547,73.7610782,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim Area 4br Luxury Villa Breeze with private pool,2827,4.7,Unknown,95.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5011746,73.7957643,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna 4br Luxury Villa Shine with private pool,3369,4.1,Unknown,118.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5895479,73.7709398,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna 5br Luxury Villa Mira with private pool,3368,4.5,Unknown,102.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5736989,73.7466433,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Calangute 5br Luxury Villa Hum with private pool,3534,4.6,Unknown,259.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5293627,73.7614454,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Calangute 10br Luxury Villa Hum Tum with private pools,3101,4.2,Unknown,195.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5293259,73.7612403,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim 9br Beachfront Luxury Villa with private pool,4041,4.4,Unknown,360.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.515763,73.7659683,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna 3br Luxury Villa Mulberry with private pool,1014,4.7,Unknown,416.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5781268,73.7577353,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
baga_area_3br Luxury Villa Ocio with private pool,1929,4.2,Unknown,391.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5755461,73.7595265,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Vagator 3BR Luxury Villa Lavit 9 with Private Pool,3450,4.2,Unknown,47.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6031903,73.7517233,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Vagator 3BR Luxury Villa Lavit 10 with Private Pool,3920,4.1,Unknown,395.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6034569,73.7518027,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Vagator 3BR Luxury Villa Lavit 12 with Private Pool,3057,4.2,Unknown,155.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6034301,73.7519357,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Vagator 3BR Luxury Villa Lavit 14 with Private Pool,3974,4.6,Unknown,462.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6031759,73.7518778,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Assagao 6br Luxury Villa Carpe Diem with private pool,127,4.7,Unknown,68.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5989509,73.768536,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Parra 3br Luxury Villa Tribe 2 with private pool,3663,4.2,Unknown,212.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5736197,73.7774429,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Assagao Area Luxury Villa Tribe with private pool,2936,4.2,Unknown,425.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.574093,73.7780695,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Parra 4br Luxury Villa Tribe 2 with private pool,3205,4.6,Unknown,320.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5737726,73.7774043,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Vagator 3br Luxury Villa LasiT with private pool,1348,4.8,Unknown,414.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5998615,73.7473923,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Anjuna 4br Luxury Villa MayriT with private pool,3056,4.1,Unknown,483.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5784217,73.757912,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Calangute 3br Luxury Villa Limelight with private pool,356,4.6,Unknown,475.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5333771,73.7661541,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Candolim 3br Luxury Villa Sage with private pool,4318,4.7,Unknown,70.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5298169,73.7671863,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Omistico International,3532,3.9,Unknown,362.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5254166,73.7627195,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Guest Room,2731,4.1,Unknown,346.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5944525,73.7391148,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shalini Residency,828,3.3,Unknown,224.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5904165,73.8112811,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ariena by Spree Hotel,1640,4.1,Unknown,413.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6389488,73.7245668,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mapusa Residency,3041,3.3,Unknown,319.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5888744,73.8086983,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Golden Plateau,985,3.4,Unknown,279.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5200796,73.8280793,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Saraya Eco Stay Mud House And Tree House,3282,3.6,Unknown,311.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5466208,73.8057982,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Palácio do Roberto,4605,3.8,Unknown,267.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6000831,73.8740346,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Saraswati Guest House,2189,3.5,Unknown,266.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6051421,73.8134318,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HOTEL TRIDIVA MORJIM,4375,4.1,Unknown,232.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6190812,73.7357375,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Postcard Velha,2444,3.2,Unknown,206.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.501886,73.9200653,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sri Mahalasa Guest House,363,3.8,Unknown,339.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4408064,73.9736205,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Taj Cidade de Goa Heritage,2350,4.5,Unknown,471.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4561434,73.8137517,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Castle House,346,3.2,Unknown,144.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5434362,73.7628457,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The International Centre Goa,4154,4.1,Unknown,110.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4583725,73.820486,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
O Pescador Resort,4273,3.3,Unknown,380.0,3.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4525945,73.8017213,Resort,"Standard Room, Deluxe Room",100.0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
JW Marriot,712,3.2,Unknown,111.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5995372,73.7432237,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Swimsea Beach Resort,3206,3.3,Unknown,438.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.46396,73.8047088,Resort,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Shambala Geusthouse Resort,3624,4.0,Unknown,264.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6364475,73.7828188,Resort,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
The Baga Beach Resort,4442,3.6,Unknown,434.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5556247,73.7527817,Resort,"Standard Room, Deluxe Room",100.0,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Taj Vivanta,3609,4.4,Unknown,216.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4939019,73.8202835,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Varanda do mar,3326,3.3,Unknown,271.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4767711,73.8088799,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fidalgo,11,3.7,Unknown,459.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4974088,73.8245629,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Prainhas,1684,3.4,Unknown,493.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4535213,73.8020561,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ginger Tree Boutique Resort,2117,4.0,Unknown,96.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5878919,73.7446361,Resort,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Hotel Vasco,4392,3.4,Unknown,439.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.3986439,73.8286405,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fortune Acron Regina,1835,4.1,Unknown,331.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5116977,73.7718175,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DoubleTree by Hilton Hotel Goa - Arpora - Baga,794,3.5,Unknown,128.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5754162,73.7622143,Budget,"Standard Room, Deluxe Room",100.0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Grand Leoney Resort,3364,4.7,Unknown,492.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5992218,73.7398853,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Papa Jolly,4581,4.2,Unknown,500.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.6397756,73.7229585,Budget,"Standard Room, Deluxe Room",100.0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
La Gulls Court,2803,3.5,Unknown,500.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5990151,73.7449759,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Leoney Resort,2675,4.2,Unknown,403.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5964846,73.7388798,Resort,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Sea View Holliday,95,3.4,Unknown,401.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5992088,73.7405791,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Santa maria,3619,3.2,Unknown,40.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.5539528,73.7544635,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DoubleTree by Hilton Goa - Panaji,130,3.5,Unknown,206.0,5.0,Unknown,Unknown,-1.0,4300.0,692.5,Panaji,Goa,Unknown,15.4968401,73.8839011,Budget,"Standard Room, Deluxe Room",100.0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
