hotel_id,place_id,display_name,formatted_address
che122,ChIJz9DTlaBoUjoRxKGNckroTmk,Hotel New Regency,"2, CN Krishna Swamy Salai, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India"
che123,ChIJn6iefFNnUjoR_nQ7zOe_C6s,Le Grace Annasalai,"570, Anna Salai, opposite AG-DMS, Teynampet, Thiru Vi Ka Kudiyiruppu, Teynampet, Chennai, Tamil Nadu 600018, India"
che124,ChIJoewdsk9vUjoRaUnU8mVQs-E,SM MANSION near Harbour & Madras High Court,"Old No 73 New No 151, Mannady, Angappa Naicken Street, Parrys, Mannadi, George Town, Chennai, Tamil Nadu 600001, India"
che125,ChIJBUHo0x1mUjoR3GHGB19fBCE,Charminar Residency,"10, Tassudin Khan Street, Ellis Puram, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005, India"
che126,ChIJvaWPbfhcUjoROBKpJx7y23Y,"Venture Park, OMR, Thoraipakkam, Chennai","4/410, 4/410, Rajiv Gandhi Salai, Chandrasekhar Avenue, Thoraipakkam, Chennai, Tamil Nadu 600097, India"
che127,ChIJ79pxsQ9mUjoR4bCPtsc9sfg,Hotel Safra(Lodging),"Pudupet, Anna Salai, aditanar, Chennai, Tamil Nadu 600002, India"
che128,ChIJbSzLFdRfUjoRY0kARIDmXDE,Royal Green Accommodation Chennai Airport,"13, Dr Ambedkar Salai, behind Chennai Airport. Land mark: City Union Bank, Nehru Nagar, Pozhichalur, Chennai, Tamil Nadu 600074, India"
che129,ChIJSRsxwR9mUjoRRMfhI2Kf9v0,Peace Inn,"164/60, Big St, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India"
che130,ChIJIzGwuP1lUjoRpacdWD3ASFk,Hotel Srm Central Park,"No15, Kumarappa St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che131,ChIJgU150AZfUjoRCQk7O9Hy95E,THE CHENNAI INN,"1, 200 Feet Radial Rd, near Near latha super bazaar, zamin, Pallavaram, Chennai, Tamil Nadu 600117, India"
che132,ChIJnRbLQQdmUjoRjjp-c9nI18k,Aum Karthikeya Residency,"1119, Poonamallee High Rd, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che133,ChIJcdDkh1xnUjoRIpRh45XWqF8,Hotel AK International - Chennai,"29/14 cuddappa, rangaiah Street, opposite Kauvery hotel, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che134,ChIJVbjcpFNnUjoRdJBGuZJLs5U,RR MOUNT ELITE SUITES,"New No.10 Old No, 120, Thiru. Vika. Rd, Thiru-vi-ka-Salai, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002, India"
che135,ChIJvcHTlgdmUjoRSMdYPGP-jpY,Hotel O Golden Tower,"78, Poonamallee High Rd, Anna Nagar, Anna Nagar West, Periyamet, Chennai, Tamil Nadu 600003, India"
che136,ChIJx8fNjgdmUjoRqUr5bxTdyWM,Hotel Shriram,"23, Thiruvengadam St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che137,ChIJPZ0gwRNmUjoR7ji2kuhV3wg,Mount Residency Near LIC metro,"NO:4, Arumugam St, Anna Salai, Chennai, Tamil Nadu 600002, India"
che138,ChIJYbMRPwlmUjoRcsXVqYaHKN8,Hotel Chennai Gate,"Old No 17 & 18,19 New No.37,39,41, Gandhi Irwin Road, Railway, opposite Egmore, opposite Chennai, Egmore, Chennai, Tamil Nadu 600008, India"
che139,ChIJpT97-h5mUjoRv27K0x8YXXg,Broad Lands,"no.18, Vallaba Agraharam St, SVM Nagar, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India"
che140,ChIJ7fd4L7BnUjoRlREltlTB9vk,Hotel Sunpark Inn Poongavanapuram,"No 18 cuddappa, rangiah street, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che141,ChIJ2QPruqplUjoRnlwzVkNV-vs,Hotel O 4 Seasonz Residency,"16/39, Thiruvengadam St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che142,ChIJn1cwkQdmUjoRRXyMzSy3_zI,Hotel Delmon Residency,"37,Thiruvengadam street, Poonamallee High Rd, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che143,ChIJu079dFVlUjoRmtmh38EHR0M,Hotel Zain Grande,"New No.55, Old No, 59, Raja Muthiah Rd, near Central Railway Station, opposite Nehru Indoor Stadium, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che144,ChIJkXKNE6BnUjoROZLkCSFtDk4,Gulnaar inn Near Apollo Hospital,"11 N 25:27, Aziz Muluk 3rd St, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India"
che145,ChIJrbC-WhtmUjoRzuZll9rM0Pg,The Mount Regency,"7, Wallers Rd, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India"
che146,ChIJocmw5_1lUjoR0lXlIEgW-NM,"Hotel White Mount, Rama Pillai Street, Periyamet, Chennai, Tamil Nadu","5, Rama Pillai St, near चेन्नई, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che147,ChIJfQIl6v1lUjoR0AjempQCPN8,Orion Residency,"Rama Pillai St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che148,ChIJ65XS_YtnUjoRCjwRoRqyw54,Zidan Hotel rooms,"Chennai Central, 37JC+G64, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che149,ChIJBZ59xS9nUjoRakuSrB-30cc,JS Grand Residency,"Central Railway Station, 22, Poonamallee High Rd, near Chennai, Periamet, Adikesavarpuram, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che150,ChIJZ9_EGBRmUjoREuaKS1orwJ0,Vestin Park Hotel,"39, Red Cross Rd, Egmore, Chennai, Tamil Nadu 600008, India"
